"Post.Code","2020-03-02","2020-03-09","2020-03-16","2020-03-23","2020-03-30","2020-04-06","2020-04-13","2020-04-20","2020-04-27","2020-05-04","2020-05-11","2020-05-18","2020-05-25","2020-06-01","2020-06-08","2020-06-15","2020-06-22","2020-06-29","2020-07-06","2020-07-13","2020-07-20","2020-07-27"
"FK12",0.217548271031197,0.363339197833906,0.366880298619679,0.457363204635568,0.458335754200617,0.400362060275748,0.484746194328983,0.465781204341436,0.468545133181295,0.386405454382944,0.363982546279045,0.32914978279194,0.236556894052879,0.20939597033027,0.213861891122823,0.125431175682668,0.184303245878663,0.176028340411233,0.163541683783618,0.212383921514089,0.192868735283321,0.184593327401843
"FK13",0.196494022640389,0.323789891717983,0.293996460385453,0.383759204584286,0.321792649707156,0.321214384544257,0.341351197899193,0.36950371008781,0.330190610020846,0.319567810028166,0.275093459908566,0.274324620311411,0.207093263017147,0.198596504646645,0.183492788605674,0.111151790141965,0.161224959345386,0.162968874946238,0.167975759816943,0.195699749725938,0.184075149962526,0.187790463538079
"FK14",0.207613441881165,0.371510453295132,0.331315794687425,0.411721940394868,0.382311832595928,0.346660550122823,0.385924618483646,0.402978683408513,0.381102653443304,0.312848564738465,0.274562104296203,0.273356712384313,0.17746360647336,0.178332756349565,0.174384751535101,0.104725102689203,0.149807018147514,0.158543751872414,0.136994105796345,0.167300024164227,0.160094873612336,0.162424265504632
"FK15",0.203077676299681,0.388404050324387,0.302921657875515,0.477441621485561,0.413169823035905,0.356218197344656,0.410662283587347,0.368704726938706,0.3624059001327,0.325935796207076,0.246098906534139,0.232299953986166,0.189449541238283,0.199008073305227,0.181192142887496,0.113062999359339,0.145587292944595,0.13728460692514,0.140436044894921,0.144235472672448,0.142608003366098,0.156262148655352
"FK16",0.20235097097456,0.364200119446398,0.325917100285191,0.470161990970295,0.392066857051234,0.33256007827307,0.422021174047711,0.385142367666903,0.39180280882003,0.311579171010131,0.232183820941092,0.229210403760144,0.181242108982124,0.16714151114035,0.162488688475364,0.0964778564912313,0.127355983990294,0.114203136676149,0.110159177610265,0.123412526756282,0.132084875106868,0.144231246977133
"FK17",0.178640338113902,0.366441287248305,0.271429992196117,0.430497716851019,0.34160602725894,0.310458875305772,0.384781814795142,0.378423869535763,0.367759949291759,0.344518289539444,0.270265381936006,0.286741667011108,0.2041212173361,0.203568766621949,0.193190191704644,0.119151538758644,0.151707116787426,0.136040372550702,0.131745991390946,0.146440497149166,0.144164929165375,0.166357883851042
"FK2",0.218124943163451,0.436669673695051,0.353719979551502,0.50081357800506,0.392738241056752,0.387537770042341,0.38651956663427,0.330505414841282,0.373625794406514,0.279294688551217,0.276170489129556,0.252847693337172,0.158057317534896,0.225208884519991,0.176033532374253,0.154296051664455,0.208126804080696,0.145633424546692,0.132127477199502,0.146990316440817,0.147264528043282,0.156134125681517
"FK3",0.18723985046879,0.34335293935034,0.307988750240605,0.392607736475337,0.32079256453594,0.261011407368867,0.334552618977487,0.255207528784958,0.295959059156464,0.271900646457972,0.240404269499899,0.196749855571044,0.153690877090466,0.188845562527093,0.191623666644576,0.138438337214725,0.165006261743164,0.14023934555942,0.124625952546493,0.134159031112712,0.138365300539405,0.130929836994882
"FK4",0.18347990595397,0.342480509875083,0.288117346264718,0.450775032591096,0.347546557560301,0.356343693526181,0.410337602698176,0.385355586051132,0.396255831680504,0.332299972469966,0.27643716101655,0.30509537905062,0.239278129461793,0.212554213752759,0.205089967653945,0.147772607236618,0.215079754563666,0.202157657567425,0.201759084525444,0.192142263581962,0.160544477351271,0.175654976336796
"FK5",0.201281300841035,0.401220741997474,0.312609893169739,0.446913300169402,0.415859497154334,0.340409433924217,0.406893640931396,0.348044858368617,0.394312366275131,0.283947898246866,0.279968884579453,0.272530910680801,0.223582680808951,0.214251470165418,0.183746861919227,0.140928227476181,0.189139921955976,0.186231959900155,0.150935607529735,0.150417337797693,0.135066897461203,0.144238994885083
"FK6",0.206367769247161,0.393232517089408,0.348848926208739,0.423856512786498,0.363697897988395,0.357697938153896,0.357045200873806,0.363725265780136,0.401958998393528,0.292438651025988,0.259093072601447,0.27082372134101,0.213562086471067,0.188985609404292,0.164858318434886,0.134575066823299,0.17051433452066,0.166435242212683,0.149227454445576,0.16420812351474,0.151903793047501,0.153511532565944
"FK7",0.197566364806094,0.349469083879433,0.352677880307236,0.433090073320232,0.403200033020914,0.383052716516492,0.34644395435014,0.341215414466486,0.311913418836696,0.2847672071328,0.206149058475641,0.228540705866557,0.22234171970826,0.18100164450689,0.189271558586545,0.140698467799556,0.170894928426139,0.171411749407263,0.154062332042671,0.146177760272379,0.154654973382376,0.156259763890539
"FK8",0.219614873053371,0.351496162096345,0.322636473714074,0.450124096307667,0.369426780480121,0.306159456340399,0.4389919085945,0.378687480128817,0.364013259362787,0.290988110825707,0.210418792394805,0.214039525784777,0.194766748753408,0.179360023570904,0.206805713572635,0.120879847569895,0.168548983504075,0.14252483521444,0.131374181254891,0.150788870986842,0.154249813718553,0.181890006391306
"FK9",0.214466056621493,0.308013983767486,0.291274095992657,0.357648739808673,0.349532693533205,0.302974766497662,0.392000212720923,0.341693089749006,0.366081394051429,0.269340780678569,0.236657562362516,0.222347907609353,0.185875906410021,0.177432939096687,0.188955053190222,0.119055505891946,0.188169244405065,0.161015648803493,0.156453863506768,0.180185558002823,0.165027742137029,0.176169878463446
"G11",0.251425012038565,0.401660114275058,0.324683913949727,0.346650065728291,0.307414299371265,0.351224892836927,0.355843998488391,0.343642346449644,0.288992583709578,0.290494814668468,0.202441535746683,0.194695718159183,0.155754807844318,0.170719678092765,0.193409094359083,0.11690329887491,0.154022024678171,0.155724058086173,0.145962157629278,0.161999260689914,0.128222368034016,0.130796148623881
"G12",0.280374876233914,0.415546458770381,0.353814646900023,0.407120225189504,0.404109262530931,0.402729423076269,0.405855676146327,0.355458601283162,0.298029865354075,0.269241658217692,0.210225779621148,0.22027328305289,0.157955988739849,0.146212730535046,0.161467692260526,0.110964945857394,0.138542926564218,0.150115059032587,0.127888310733858,0.132598685095846,0.0928578165981292,0.124267507525486
"G13",0.248251132254868,0.389588244347128,0.381461747776852,0.393412564794512,0.392846458064163,0.385741156166727,0.403725405976658,0.346729317657885,0.355195372181207,0.323642505926996,0.246193003756236,0.248195437397122,0.180853621938511,0.170934113521091,0.171757388738587,0.134638700825402,0.164026891120117,0.170569450701803,0.170350265537706,0.192562673754178,0.133648090565716,0.171788460143737
